,Age,BusinessTravel,DistanceFromHome,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition
13,0.380952380952381,1.0,0.6428571428571428,0.3333333333333333,1.0,0.0,1.0,0.08699315429173249,0.0,0.0,0.0,0.0,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
14,0.23809523809523808,1.0,0.8214285714285714,0.6666666666666667,1.0,0.0,0.6666666666666667,0.053659820958399156,0.5555555555555556,1.0,0.2142857142857143,0.0,0.0,0.15000000000000002,0.6666666666666666,0.1,0.1111111111111111,0.0,0.1764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
15,0.2619047619047619,1.0,0.7142857142857143,0.3333333333333333,0.0,0.5,0.0,0.4724065297525013,0.1111111111111111,0.0,0.0,0.0,0.3333333333333333,0.25,0.16666666666666666,0.25,0.5,0.5333333333333333,0.47058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
16,0.3333333333333333,1.0,0.14285714285714285,0.0,1.0,0.0,0.3333333333333333,0.12053712480252765,0.0,1.0,0.0714285714285714,0.0,0.6666666666666666,0.17500000000000002,0.8333333333333333,0.15000000000000002,0.1111111111111111,0.0,0.29411764705882354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
17,0.09523809523809518,0.0,0.5357142857142857,1.0,1.0,0.0,1.0,0.10142180094786732,0.1111111111111111,1.0,0.1428571428571428,0.0,0.6666666666666666,0.025,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18,0.8333333333333333,1.0,0.03571428571428571,0.0,0.0,0.75,1.0,0.7592417061611374,0.2222222222222222,0.0,0.3571428571428571,0.0,0.0,0.775,0.5,0.625,0.4444444444444444,0.2,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
19,0.4761904761904761,1.0,0.03571428571428571,1.0,1.0,0.0,1.0,0.15455502896261192,0.5555555555555556,1.0,0.0,0.0,0.0,0.15000000000000002,0.5,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
20,0.14285714285714285,0.0,0.35714285714285715,0.0,0.0,0.25,0.6666666666666667,0.15808320168509743,0.0,0.0,0.4999999999999999,0.0,0.3333333333333333,0.125,0.8333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
21,0.42857142857142855,1.0,0.2857142857142857,0.6666666666666667,1.0,0.0,0.0,0.1262769878883623,0.7777777777777777,0.0,0.8571428571428571,1.0,0.0,0.25,0.6666666666666666,0.125,0.16666666666666666,0.0,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
22,0.380952380952381,1.0,0.2142857142857143,0.0,0.0,0.5,0.3333333333333333,0.5784623486045287,0.0,0.0,0.0,0.0,0.0,0.325,0.6666666666666666,0.30000000000000004,0.3333333333333333,0.13333333333333333,0.6470588235294118,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23,0.07142857142857145,1.0,0.5,0.6666666666666667,1.0,0.0,1.0,0.011743022643496574,0.1111111111111111,0.0,0.2142857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
24,0.380952380952381,1.0,0.17857142857142855,0.3333333333333333,1.0,0.0,0.0,0.10273828330700369,0.2222222222222222,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
25,0.8333333333333333,1.0,0.14285714285714285,0.6666666666666667,0.0,1.0,0.6666666666666667,0.9523433385992629,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.65,0.5,0.35000000000000003,0.7222222222222222,0.26666666666666666,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
26,0.3333333333333333,0.5,0.5357142857142857,0.3333333333333333,0.0,0.0,0.0,0.15323854660347552,0.1111111111111111,1.0,0.7857142857142857,1.0,0.0,0.25,0.8333333333333333,0.25,0.1111111111111111,0.4,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
27,0.5714285714285714,1.0,0.25,0.6666666666666667,1.0,0.25,0.3333333333333333,0.3062664560294892,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.225,0.38888888888888884,0.26666666666666666,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
28,0.6190476190476188,1.0,0.2142857142857143,0.0,0.0,0.5,1.0,0.48651922064244335,0.3333333333333333,0.0,0.2142857142857143,0.0,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.55,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29,0.6666666666666665,1.0,0.03571428571428571,0.3333333333333333,0.0,1.0,0.0,0.9446024223275409,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.55,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
30,0.35714285714285715,1.0,0.03571428571428571,0.6666666666666667,1.0,0.0,1.0,0.07830437072143234,0.4444444444444444,0.0,0.0,0.0,0.0,0.17500000000000002,0.5,0.025,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
31,0.6190476190476188,1.0,0.3214285714285714,1.0,1.0,0.25,1.0,0.2873091100579252,0.2222222222222222,1.0,0.1428571428571428,0.0,0.0,0.225,0.8333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32,0.28571428571428564,1.0,0.2857142857142857,1.0,1.0,0.0,0.6666666666666667,0.06303317535545025,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.25,0.8333333333333333,0.25,0.0,0.06666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
33,0.49999999999999994,1.0,0.14285714285714285,1.0,1.0,0.25,1.0,0.05671406003159558,0.3333333333333333,0.0,0.2142857142857143,0.0,0.3333333333333333,0.47500000000000003,1.0,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
34,0.14285714285714285,1.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.06761453396524486,0.2222222222222222,1.0,0.3571428571428571,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.05,0.0,0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
35,0.5952380952380951,1.0,0.03571428571428571,1.0,0.0,0.0,0.6666666666666667,0.08615060558188523,0.1111111111111111,0.0,0.0714285714285714,0.0,0.6666666666666666,0.15000000000000002,0.5,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
36,0.7619047619047619,1.0,0.07142857142857142,0.0,1.0,0.0,0.6666666666666667,0.08815165876777253,0.1111111111111111,1.0,0.2142857142857143,0.0,0.0,0.07500000000000001,0.3333333333333333,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
37,0.4047619047619047,1.0,0.03571428571428571,1.0,0.0,0.0,1.0,0.05292259083728278,0.1111111111111111,0.0,0.1428571428571428,0.0,0.0,0.05,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
38,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.12690889942074776,1.0,1.0,0.2142857142857143,0.0,0.3333333333333333,0.15000000000000002,0.5,0.025,0.05555555555555555,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
39,0.35714285714285715,0.5,0.0,0.6666666666666667,0.0,0.25,0.0,0.2299631384939442,0.2222222222222222,0.0,0.5714285714285713,0.0,0.6666666666666666,0.25,0.5,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
40,0.4047619047619047,1.0,0.10714285714285714,0.6666666666666667,1.0,0.0,1.0,0.04960505529225908,0.1111111111111111,0.0,0.0714285714285714,0.0,0.3333333333333333,0.025,0.5,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41,0.21428571428571425,1.0,0.03571428571428571,1.0,0.0,0.0,0.0,0.07014218009478673,0.1111111111111111,0.0,0.1428571428571428,0.0,0.3333333333333333,0.025,1.0,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
42,0.19047619047619052,1.0,0.8571428571428571,0.0,1.0,0.0,0.6666666666666667,0.06761453396524486,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43,0.21428571428571425,0.5,0.25,1.0,1.0,0.5,0.6666666666666667,0.4063717746182201,0.1111111111111111,0.0,0.2857142857142857,0.0,0.0,0.225,0.0,0.225,0.4444444444444444,0.06666666666666667,0.4117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
44,0.28571428571428564,0.5,0.0,0.6666666666666667,0.0,0.25,1.0,0.15808320168509743,0.1111111111111111,0.0,0.8571428571428571,1.0,0.0,0.30000000000000004,0.3333333333333333,0.30000000000000004,0.4444444444444444,0.2,0.4117647058823529,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
45,0.5476190476190477,1.0,0.39285714285714285,0.3333333333333333,0.0,1.0,0.6666666666666667,0.9760926803580833,0.1111111111111111,0.0,0.0714285714285714,0.0,0.0,0.5750000000000001,0.0,0.55,0.8333333333333333,1.0,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
46,0.380952380952381,0.0,0.7857142857142857,0.3333333333333333,1.0,0.25,0.6666666666666667,0.18741442864665614,0.0,0.0,0.6428571428571427,1.0,0.0,0.25,0.3333333333333333,0.225,0.2777777777777778,0.5333333333333333,0.4117647058823529,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
47,0.4523809523809524,1.0,0.6428571428571428,0.3333333333333333,1.0,0.0,0.3333333333333333,0.10600315955766193,0.4444444444444444,0.0,0.7142857142857143,1.0,0.0,0.2,0.16666666666666666,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
48,0.6666666666666665,0.5,0.14285714285714285,0.0,1.0,0.25,1.0,0.25081621906266455,0.4444444444444444,1.0,0.7142857142857143,1.0,0.0,0.35000000000000003,0.6666666666666666,0.225,0.3333333333333333,0.0,0.47058823529411764,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
49,0.4047619047619047,1.0,0.25,1.0,1.0,0.0,1.0,0.06635071090047392,0.1111111111111111,0.0,0.5714285714285713,0.0,0.0,0.025,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
50,0.7142857142857142,1.0,0.0,0.0,1.0,0.5,0.6666666666666667,0.23022643496577147,1.0,1.0,0.1428571428571428,0.0,0.0,0.5750000000000001,0.3333333333333333,0.025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,0.23809523809523808,1.0,0.14285714285714285,0.6666666666666667,1.0,0.0,0.6666666666666667,0.1280674038967878,0.1111111111111111,1.0,0.1428571428571428,0.0,0.0,0.05,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
52,0.6190476190476188,1.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.23407056345444974,0.5555555555555556,1.0,0.7142857142857143,1.0,0.3333333333333333,0.225,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
53,0.4047619047619047,0.0,0.35714285714285715,0.6666666666666667,1.0,0.5,0.0,0.46735123749341756,0.2222222222222222,1.0,0.1428571428571428,0.0,0.3333333333333333,0.25,0.5,0.1,0.0,0.13333333333333333,0.1764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54,0.19047619047619052,1.0,0.7857142857142857,0.6666666666666667,0.0,0.25,1.0,0.16577145866245394,0.7777777777777777,1.0,0.5714285714285713,0.0,0.3333333333333333,0.125,0.3333333333333333,0.05,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
55,0.35714285714285715,0.5,0.0,0.0,0.0,0.5,1.0,0.6555555555555556,0.1111111111111111,1.0,0.0714285714285714,0.0,0.0,0.375,0.16666666666666666,0.375,0.7777777777777777,0.5333333333333333,0.7058823529411764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56,0.4047619047619047,0.5,0.6071428571428571,0.3333333333333333,1.0,0.5,0.0,0.42443391258557134,0.1111111111111111,0.0,0.7857142857142857,1.0,0.3333333333333333,0.225,0.5,0.225,0.4444444444444444,0.06666666666666667,0.47058823529411764,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
57,0.4047619047619047,1.0,0.7857142857142857,0.6666666666666667,0.0,0.0,0.0,0.1582411795681938,0.3333333333333333,1.0,0.2857142857142857,0.0,0.3333333333333333,0.1,0.5,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
58,0.3095238095238095,1.0,0.2142857142857143,1.0,1.0,0.25,1.0,0.2583464981569247,0.3333333333333333,0.0,0.7857142857142857,1.0,0.3333333333333333,0.25,0.5,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
59,0.4523809523809524,1.0,0.0,0.0,1.0,0.25,0.6666666666666667,0.2624539231174302,0.1111111111111111,0.0,0.4999999999999999,0.0,0.3333333333333333,0.17500000000000002,0.3333333333333333,0.17500000000000002,0.2777777777777778,0.0,0.4117647058823529,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
60,0.3333333333333333,1.0,0.0,0.0,1.0,0.25,1.0,0.2713533438651922,0.1111111111111111,1.0,0.7857142857142857,1.0,0.3333333333333333,0.225,0.5,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
61,0.4761904761904761,0.5,0.9999999999999999,1.0,0.0,0.25,1.0,0.07356503422854135,0.1111111111111111,0.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.25,0.16666666666666666,0.6,0.5294117647058824,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
62,0.7619047619047619,1.0,0.2142857142857143,0.3333333333333333,0.0,1.0,0.6666666666666667,0.9337019483938915,0.5555555555555556,1.0,0.0714285714285714,0.0,0.3333333333333333,0.7250000000000001,0.3333333333333333,0.675,0.16666666666666666,0.8666666666666667,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
